car_name,variant,transmission,km_driven,owner_type,fuel_type,registeration,price,region,fair_price,deviation_pct,cluster,cluster_name,manipulated,manipulation_prob,dev_bucket
2017 Maruti Ciaz,DELTA 1.4 MT PETROL,Manual,63864,2nd Owner,Petrol,HR-05,651000,HR,425500.0,0.5299647473560517,0,overpriced,1,1.0,deep_over
2020 Maruti IGNIS,ZETA 1.2,Manual,46300,1st Owner,Petrol,HR-51,641000,HR,729100.0,-0.12083390481415443,2,normal,0,0.0,under
2021 Renault Kwid,1.0 RXT Opt,Manual,17931,1st Owner,Petrol,UP-16,468000,UP,673900.0,-0.3055349458376614,1,underpriced,1,1.0,deep_under
2021 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,96192,1st Owner,CNG,HR-12,668000,HR,513000.0,0.30214424951267055,2,normal,1,1.0,deep_over
2019 TATA HEXA,Varicor 400 XM,Manual,43895,1st Owner,Diesel,HR-26,1334000,HR,1117300.0,0.1939497001700528,0,overpriced,0,0.0,over
2021 Renault Kiger,RXZ CVT 1.0 TURBO,Automatic,9698,1st Owner,Petrol,DL-3C,1128000,DL,998100.0,0.1301472798316802,1,underpriced,0,0.0,over
2019 Maruti Swift,LXI,Manual,13121,1st Owner,Petrol,DL-2C,572000,DL,571600.0,0.0006997900629811056,1,underpriced,0,0.0,fair
2018 Maruti CIAZ,ZETA AT 1.5  SHVS PETROL,Automatic,31350,2nd Owner,Petrol,DL-12,869000,DL,587200.0,0.47990463215258855,0,overpriced,1,1.0,deep_over
2021 HYUNDAI NEW SANTRO,SPORTZ EXECUTIVE MT CNG,Manual,39295,1st Owner,CNG,DL-9C,637000,DL,588100.0,0.08314912429858867,1,underpriced,0,0.0,over
2021 MAHINDRA THAR,LX HT PETROL 4WD MT,,4870,1st Owner,Petrol,HR-26,1475000,HR,1186200.0,0.24346653178216152,1,underpriced,0,0.0,deep_over
2017 FORD ECOSPORT,1.5 TITANIUM TI VCT,Manual,21803,1st Owner,Petrol,UP-16,703000,UP,734800.0,-0.043277082199237885,1,underpriced,0,0.0,fair
2014 Maruti Swift,VXI,Manual,22705,1st Owner,Petrol,DL-3C,417000,DL,502700.0,-0.17047941117963,1,underpriced,0,0.0,under
2018 Maruti IGNIS,DELTA 1.2 AMT,Automatic,24588,2nd Owner,Petrol,HR-26,580000,HR,647500.0,-0.10424710424710425,1,underpriced,0,0.0,under
2019 Maruti Baleno,DELTA PETROL 1.2,Manual,47728,1st Owner,Petrol,HR-26,617000,HR,624800.0,-0.012483994878361075,2,normal,0,0.0,fair
2018 Honda Amaze,1.2L I-VTEC S,Manual,52212,1st Owner,Petrol,DL-1C,623000,DL,464200.0,0.3420939250323137,0,overpriced,1,1.0,deep_over
2020 HONDA CITY,VX CVT PETROL,Automatic,29589,2nd Owner,Petrol,DL-4C,1226000,DL,687800.0,0.7824949113114278,0,overpriced,1,1.0,deep_over
2021 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,31413,1st Owner,CNG,DL-5C,605000,DL,583300.0,0.037202125835762045,1,underpriced,0,0.0,fair
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,58736,1st Owner,CNG,DL-2C,526000,DL,550425.0,-0.04437480128991234,2,normal,0,0.0,fair
2014 Maruti Swift Dzire,ZXI 1.2 BS IV,Manual,46500,2nd Owner,Petrol,HR-26,431000,HR,467100.0,-0.07728537786341255,2,normal,0,0.0,under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,45156,1st Owner,CNG,DL-9C,565000,DL,558825.0,0.011049970921129155,2,normal,0,0.0,fair
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,95737,1st Owner,CNG,DL-2C,545000,DL,531425.0,0.02554452650891471,2,normal,0,0.0,fair
2021 Renault Kiger,RXZ 1.0 TURBO MT,Manual,9759,1st Owner,Petrol,DL-3C,1041000,DL,779700.0,0.3351288957291266,0,overpriced,1,1.0,deep_over
2019 HYUNDAI NEW SANTRO,SPORTZ CNG,Manual,59157,1st Owner,CNG,HR-26,556000,HR,519900.0,0.06943643008270821,2,normal,0,0.0,over
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,36330,1st Owner,CNG,DL-2C,569000,DL,561425.0,0.013492452242062608,1,underpriced,0,0.0,fair
2021 TOYOTA URBAN CRUISER,MID GRADE MT,Manual,39032,1st Owner,Petrol,HR-26,888000,HR,635400.0,0.3975448536355052,0,overpriced,1,1.0,deep_over
2015 HYUNDAI I10,MAGNA 1.1,Manual,71103,2nd Owner,Petrol,DL-9C,321000,DL,483800.0,-0.3365026870607689,2,normal,1,1.0,deep_under
2018 Hyundai Tucson New,2WD MT PETROL,Manual,86933,2nd Owner,Petrol,UP-14,1412000,UP,682370.0,1.0692586133622521,0,overpriced,1,1.0,deep_over
2017 Honda Jazz,1.2 V AT,Automatic,60707,1st Owner,Petrol,HR-26,631000,HR,721500.0,-0.12543312543312543,2,normal,0,0.0,under
2016 Maruti Alto 800,LXI,Manual,26057,1st Owner,Petrol,HR-26,299000,HR,411200.0,-0.2728599221789883,1,underpriced,0,0.0,deep_under
2021 Renault Kwid,1.0 RXT Opt AT,Automatic,10601,1st Owner,Petrol,DL-3C,499000,DL,906200.0,-0.44934892959611566,1,underpriced,1,1.0,deep_under
2021 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,22393,1st Owner,CNG,DL-12,773000,DL,662100.0,0.1674973568947289,1,underpriced,0,0.0,over
2014 Hyundai Grand i10,MAGNA 1.2 VTVT,Manual,46115,2nd Owner,Petrol,DL-3C,371000,DL,564500.0,-0.34278122232063774,1,underpriced,1,1.0,deep_under
2020 Maruti Alto,LXI,Manual,16722,1st Owner,Petrol,DL-8C,370000,DL,499700.0,-0.25955573344006405,1,underpriced,0,0.0,deep_under
2021 Hyundai NEW SANTRO,SPORTZ EXECUTIVE CNG,Manual,78260,1st Owner,CNG,HR-36,582000,HR,508400.0,0.14476789929189615,2,normal,0,0.0,over
2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,36344,1st Owner,CNG,HR-29,617000,HR,565800.0,0.09049133969600566,1,underpriced,0,0.0,over
2019 HYUNDAI NEW SANTRO,SPORTZ CNG,Manual,39950,1st Owner,CNG,DL-12,560000,DL,557100.0,0.005205528630407468,1,underpriced,0,0.0,fair
2020 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,95900,1st Owner,CNG,HR-26,511000,HR,531600.0,-0.03875094055680963,2,normal,0,0.0,fair
2021 Mahindra Thar,LX PETROL HT 4WD AT,Automatic,18575,1st Owner,Petrol,HR-26,1524000,HR,1324200.0,0.15088355233348436,1,underpriced,0,0.0,over
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,45694,1st Owner,CNG,HR-35,568000,HR,559700.0,0.014829372878327675,2,normal,0,0.0,fair
2019 Renault Kwid,1.0 RXT Opt,Manual,49798,1st Owner,Petrol,HR-26,409000,HR,428035.0,-0.04447066244582803,2,normal,0,0.0,fair
2020 Tata ALTROZ,XZ 1.2,Manual,18728,1st Owner,Petrol,DL-2C,758000,DL,716000.0,0.05865921787709497,1,underpriced,0,0.0,over
2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,31364,1st Owner,CNG,HR-29,557000,HR,569400.0,-0.021777309448542326,1,underpriced,0,0.0,fair
2020 MAHINDRA XUV500,W11(O),Manual,49280,1st Owner,Diesel,HR-26,1654750,HR,1198000.0,0.38126043405676124,0,overpriced,1,1.0,deep_over
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,53085,1st Owner,CNG,HR-29,552000,HR,547625.0,0.007989043597352202,2,normal,0,0.0,fair
2013 Hyundai i10,SPORTZ 1.2 KAPPA2,Manual,61649,2nd Owner,Petrol,HR-26,296000,HR,445400.0,-0.33542882801975754,2,normal,1,1.0,deep_under
2014 Hyundai Grand i10,MAGNA 1.2 VTVT,Manual,48006,1st Owner,Petrol,DL-8C,397000,DL,484700.0,-0.1809366618526924,2,normal,0,0.0,under
2018 Honda City,1.5L I-VTE V CVT,Automatic,31071,1st Owner,Petrol,HR-51,1027000,HR,968800.0,0.06007431874483898,1,underpriced,0,0.0,over
2021 Toyota Glanza,V MT PETROL,Manual,35203,1st Owner,Petrol,HR-26,886000,HR,724300.0,0.2232500345160845,0,overpriced,0,0.0,deep_over
2019 Renault Kwid,RXL,Manual,26980,1st Owner,Petrol,DL-12,368000,DL,455300.0,-0.19174170876345267,1,underpriced,0,0.0,under
2020 Maruti S Cross,ALPHA 1.5,Manual,29648,2nd Owner,Petrol,UP-16,1094000,UP,635800.0,0.720666876376219,0,overpriced,1,1.0,deep_over
2021 Maruti Baleno,ALPHA PETROL 1.2,Manual,19503,2nd Owner,Petrol,HR-26,850000,HR,631800.0,0.34536245647356756,0,overpriced,1,1.0,deep_over
2020 TATA ALTROZ,XZ 1.2,Manual,23053,1st Owner,Petrol,HR-26,724000,HR,697400.0,0.038141669056495554,1,underpriced,0,0.0,fair
2018 Maruti ALTO 800,LXI,Manual,21304,2nd Owner,Petrol,UP-37,304000,UP,429900.0,-0.29285880437311,1,underpriced,0,0.0,deep_under
2020 TOYOTA YARIS,G MT,Manual,37270,1st Owner,Petrol,UP-32,1170000,UP,680100.0,0.7203352448169387,0,overpriced,1,1.0,deep_over
2021 Maruti S PRESSO,VXI PLUS,Manual,119,1st Owner,Petrol,HR-26,472000,HR,847300.0,-0.4429363861678272,1,underpriced,1,1.0,deep_under
2021 Maruti Alto,LXI CNG,Manual,45138,1st Owner,CNG,DL-9C,415000,DL,519250.0,-0.20077034183919115,1,underpriced,0,0.0,deep_under
2021 Tata ALTROZ,XZ 1.5 RTQ,Manual,33411,1st Owner,Diesel,UP-14,883000,UP,943200.0,-0.06382527565733673,1,underpriced,0,0.0,under
2016 Hyundai Creta,1.6 S,Manual,62663,2nd Owner,Petrol,DL-9C,817000,DL,619900.0,0.3179545087917406,0,overpriced,1,1.0,deep_over
2018 Maruti Alto 800,LXI,Manual,24796,1st Owner,Petrol,HR-29,336000,HR,409500.0,-0.1794871794871795,1,underpriced,0,0.0,under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,51129,1st Owner,CNG,HR-51,533000,HR,554100.0,-0.03807976899476629,2,normal,0,0.0,fair
2020 Honda City,V MT PETROL,Manual,25148,1st Owner,Petrol,HR-12,987000,HR,703300.0,0.4033840466372814,0,overpriced,1,1.0,deep_over
2020 Maruti Celerio,VXI CNG OPT,Manual,50029,2nd Owner,CNG,HR-26,525000,HR,584300.0,-0.10148896115009413,2,normal,0,0.0,under
2022 Maruti ALTO,VXI,Manual,13180,1st Owner,Petrol,HR-29,410000,HR,628100.0,-0.347237701003025,1,underpriced,1,1.0,deep_under
2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,38298,1st Owner,CNG,DL-5C,558000,DL,573900.0,-0.02770517511761631,1,underpriced,0,0.0,fair
2020 Toyota Glanza,G ISG,Manual,26014,1st Owner,Petrol,DL-1C,858000,DL,560000.0,0.5321428571428571,0,overpriced,1,1.0,deep_over
2022 Hyundai NEW SANTRO,SPORTZ EXECUTIVE MT CNG,Manual,2077,1st Owner,CNG,DL-9C,631000,DL,673800.0,-0.06352033244286139,1,underpriced,0,0.0,under
2019 Maruti Swift,ZXI PLUS,Manual,39682,1st Owner,Petrol,UP-14,739000,UP,626200.0,0.18013414244650272,0,overpriced,0,0.0,over
2019 Hyundai NEW SANTRO,MAGNA,Manual,25411,1st Owner,Petrol,HR-26,462000,HR,600300.0,-0.2303848075962019,1,underpriced,0,0.0,deep_under
2017 Honda Jazz,1.2L I-VTEC V AT,Automatic,25244,1st Owner,Petrol,HR-51,646000,HR,1004800.0,-0.3570859872611465,1,underpriced,1,1.0,deep_under
2015 Maruti Celerio,VXI AMT,Automatic,46562,1st Owner,Petrol,HR-51,438000,HR,674900.0,-0.3510149651800267,2,normal,1,1.0,deep_under
2021 Maruti Alto,VXI,Manual,21969,1st Owner,Petrol,DL-6C,413000,DL,467525.0,-0.11662477942356024,1,underpriced,0,0.0,under
2020 Tata ALTROZ,XZ 1.2,Manual,23268,1st Owner,Petrol,DL-12,766000,DL,749500.0,0.022014676450967312,1,underpriced,0,0.0,fair
2018 Maruti Swift,LXI,Manual,54148,2nd Owner,Petrol,DL-9C,517000,DL,517700.0,-0.0013521344407958276,2,normal,0,0.0,fair
2020 KIA SONET,GTX + 1.0 IMT,Manual,12461,1st Owner,Petrol,DL-10,1319000,DL,804800.0,0.6389165009940357,0,overpriced,1,1.0,deep_over
2019 Hyundai VENUE,SX (O) 1.5 CRDI,Manual,57123,1st Owner,Diesel,HR-51,1001000,HR,1056475.0,-0.05250952459831042,2,normal,0,0.0,under
2018 Maruti Alto 800,LXI,Manual,18750,1st Owner,Petrol,DL-3C,314000,DL,424900.0,-0.261002588844434,1,underpriced,0,0.0,deep_under
2021 Maruti Baleno,ALPHA PETROL 1.2,Manual,13748,1st Owner,Petrol,UP-62,880000,UP,890400.0,-0.011680143755615454,1,underpriced,0,0.0,fair
2019 Maruti Celerio,VXI CNG OPT,Manual,71910,1st Owner,CNG,HR-13,506000,HR,504000.0,0.003968253968253968,2,normal,0,0.0,fair
2021 Mahindra Thar,LX D 4*4 MT HT,Manual,17312,1st Owner,Diesel,HR-51,1599000,HR,1470125.0,0.08766261372332285,1,underpriced,0,0.0,over
2015 Hyundai Creta,1.6 S,Manual,27923,1st Owner,Petrol,UP-32,791000,UP,609900.0,0.2969339235940318,0,overpriced,0,0.0,deep_over
2021 Mahindra Thar,LX PETROL HT 4WD AT,Automatic,11551,1st Owner,Petrol,HR-70,1528000,HR,1436700.0,0.06354840954966243,1,underpriced,0,0.0,over
2021 Renault Kiger,RXZ CVT 1.0 TURBO,Automatic,2461,1st Owner,Petrol,UP-16,990000,UP,1010300.0,-0.020093041670790856,1,underpriced,0,0.0,fair
2021 Maruti ALTO,LXI CNG,Manual,30310,1st Owner,CNG,HR-26,438000,HR,565000.0,-0.2247787610619469,1,underpriced,0,0.0,deep_under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,31387,2nd Owner,CNG,HR-87,567000,HR,590100.0,-0.03914590747330961,1,underpriced,0,0.0,fair
2020 KIA SONET,GTX PLUS DCT 1.0,Manual,12835,1st Owner,Petrol,HR-26,1271000,HR,851365.0,0.49289670117987,0,overpriced,1,1.0,deep_over
2011 Maruti Swift,ZXI,Manual,79489,1st Owner,Petrol,HR-26,293000,HR,530900.0,-0.4481069881333585,2,normal,1,1.0,deep_under
